ZipCode,county,state,Youth,Adult,Geriatric
77061,Harris County,TX,45.416666666666664,NA,NA
77083,Harris County,TX,25.833333333333336,NA,NA
77087,Harris County,TX,NA,NA,86.41304347826086
77302,Montgomery County,TX,85.83333333333333,NA,NA
77365,Montgomery County,TX,30.833333333333336,NA,NA
77378,Montgomery County,TX,NA,83.46153846153847,NA
77433,Harris County,TX,NA,16.923076923076923,NA
77504,Harris County,TX,NA,NA,82.6086956521739
77550,Galveston County,TX,21.25,NA,NA
77571,Harris County,TX,NA,31.538461538461537,NA
77656,Hardin County,TX,81.66666666666667,NA,NA
77840,Brazos County,TX,46.25,NA,NA
78112,Bexar County,TX,NA,94.23076923076923,NA
78218,Bexar County,TX,NA,55.38461538461539,NA
78227,Bexar County,TX,NA,NA,38.04347826086957
78251,Bexar County,TX,NA,60.38461538461538,NA
78380,Nueces County,TX,63.33333333333333,NA,NA
78404,Nueces County,TX,NA,NA,90.76086956521739
78405,Nueces County,TX,46.25,NA,NA
78412,Nueces County,TX,34.583333333333336,NA,NA
78520,Cameron County,TX,28.333333333333332,NA,NA
78521,Cameron County,TX,15.416666666666668,NA,NA
78550,Cameron County,TX,17.5,NA,NA
78572,Hidalgo County,TX,25.416666666666664,NA,NA
78575,Cameron County,TX,NA,98.84615384615385,NA
78621,Bastrop County,TX,39.58333333333333,NA,NA
78681,Williamson County,TX,32.083333333333336,NA,NA
79706,Midland County,TX,27.083333333333332,NA,NA
79762,Ector County,TX,18.75,NA,NA
79925,El Paso County,TX,NA,72.6923076923077,NA
79927,El Paso County,TX,56.666666666666664,NA,NA
79936,El Paso County,TX,15,NA,NA
84096,Salt Lake County,UT,8.75,NA,NA
84106,Salt Lake County,UT,24.583333333333332,NA,NA
84780,Washington County,UT,79.16666666666666,NA,NA
05482,Chittenden County,VT,NA,NA,67.3913043478261
05641,Washington County,VT,NA,37.69230769230769,NA
20148,Loudoun County,VA,NA,64.61538461538461,NA
22102,Fairfax County,VA,NA,78.84615384615384,NA
22408,Spotsylvania County,VA,51.24999999999999,NA,NA
22572,Richmond County,VA,NA,NA,84.23913043478261
22911,Albemarle County,VA,NA,NA,28.26086956521739
23608,Newport News city,VA,NA,NA,57.608695652173914
23666,Hampton city,VA,NA,73.07692307692307,NA
24171,Patrick County,VA,NA,78.07692307692308,NA
24450,Rockbridge County,VA,NA,NA,44.565217391304344
24504,Lynchburg city,VA,61.25000000000001,NA,NA
98103,King County,WA,58.333333333333336,NA,NA
98122,King County,WA,NA,64.23076923076924,NA
98335,Pierce County,WA,NA,NA,33.15217391304348
98466,Pierce County,WA,45,NA,NA
98948,Yakima County,WA,NA,NA,91.84782608695652
20009,District of Columbia,DC,NA,34.61538461538461,NA
20020,District of Columbia,DC,35.833333333333336,NA,NA
25071,Kanawha County,WV,NA,60,NA
26003,Ohio County,WV,17.916666666666668,NA,NA
26101,Wood County,WV,NA,6.153846153846154,NA
53018,Waukesha County,WI,87.5,NA,NA
53089,Waukesha County,WI,NA,NA,82.06521739130434
53142,Kenosha County,WI,8.333333333333332,NA,NA
53227,Milwaukee County,WI,73.75,NA,NA
53562,Dane County,WI,NA,76.15384615384615,NA
53597,Dane County,WI,55.00000000000001,NA,NA
53704,Dane County,WI,NA,NA,43.47826086956522
53950,Juneau County,WI,NA,88.84615384615384,NA
54130,Outagamie County,WI,NA,65.38461538461539,NA
54143,Marinette County,WI,NA,54.230769230769226,NA
54481,Portage County,WI,NA,NA,7.065217391304348
54495,Wood County,WI,52.916666666666664,82.6923076923077,NA
54703,Eau Claire County,WI,NA,NA,38.58695652173913
54729,Chippewa County,WI,NA,38.07692307692307,NA
54880,Douglas County,WI,NA,NA,0.5434782608695652
54961,Waupaca County,WI,NA,NA,88.04347826086956
54982,Waushara County,WI,78.75,75.76923076923077,NA
