ZipCode,county,state,Youth,Adult,Geriatric
19136,Philadelphia County,PA,28.063241106719367,NA,NA
19139,Philadelphia County,PA,NA,NA,19.689119170984455
19146,Philadelphia County,PA,60.47430830039525,23.47826086956522,NA
19154,Philadelphia County,PA,48.616600790513836,NA,NA
19533,Berks County,PA,NA,93.04347826086956,NA
02889,Kent County,RI,NA,NA,41.45077720207254
02908,Providence County,RI,NA,NA,32.12435233160622
29063,Richland County,SC,NA,NA,58.549222797927456
29118,Orangeburg County,SC,NA,NA,69.43005181347151
29325,Laurens County,SC,85.7707509881423,NA,NA
29458,Charleston County,SC,98.81422924901186,NA,NA
29526,Horry County,SC,NA,NA,24.352331606217618
29640,Pickens County,SC,NA,NA,36.787564766839374
29720,Lancaster County,SC,NA,22.608695652173914,NA
57350,Beadle County,SD,66.40316205533597,NA,NA
57501,Hughes County,SD,52.17391304347826,NA,NA
37027,Williamson County,TN,NA,50,NA
37040,Montgomery County,TN,35.96837944664031,NA,NA
37083,Macon County,TN,NA,NA,70.46632124352331
37129,Rutherford County,TN,NA,98.69565217391305,NA
37135,Williamson County,TN,NA,NA,98.44559585492227
37203,Davidson County,TN,NA,68.69565217391305,NA
37215,Davidson County,TN,NA,94.78260869565217,NA
37411,Hamilton County,TN,NA,47.82608695652174,NA
37421,Hamilton County,TN,39.920948616600796,NA,NA
37716,Anderson County,TN,20.158102766798418,NA,NA
37862,Sevier County,TN,NA,NA,44.04145077720207
37912,Knox County,TN,NA,70,NA
37922,Knox County,TN,NA,63.91304347826087,NA
38024,Dyer County,TN,NA,NA,53.8860103626943
38116,Shelby County,TN,NA,60,NA
38225,Weakley County,TN,NA,NA,77.720207253886
38501,Putnam County,TN,28.85375494071146,NA,NA
38570,Overton County,TN,NA,76.95652173913044,NA
75040,Dallas County,TX,6.719367588932807,NA,NA
75115,Dallas County,TX,NA,NA,25.906735751295333
75211,Dallas County,TX,11.462450592885375,NA,NA
75243,Dallas County,TX,2.371541501976284,NA,NA
75605,Gregg County,TX,NA,NA,33.67875647668394
75670,Harrison County,TX,NA,NA,86.52849740932642
75693,Gregg County,TX,96.83794466403161,NA,NA
75803,Anderson County,TX,NA,NA,87.04663212435233
75901,Angelina County,TX,NA,NA,40.41450777202073
76117,Tarrant County,TX,NA,43.04347826086957,NA
76137,Tarrant County,TX,32.015810276679844,NA,NA
76210,Denton County,TX,46.24505928853755,NA,NA
76244,Tarrant County,TX,NA,32.608695652173914,NA
76301,Wichita County,TX,67.98418972332016,NA,NA
76513,Bell County,TX,NA,12.608695652173912,NA
76574,Williamson County,TX,NA,59.130434782608695,NA
76901,Tom Green County,TX,NA,82.17391304347827,NA
77015,Harris County,TX,NA,49.56521739130435,NA
77048,Harris County,TX,78.65612648221344,NA,NA
77303,Montgomery County,TX,47.43083003952569,NA,NA
77336,Harris County,TX,38.73517786561265,NA,NA
77356,Montgomery County,TX,79.44664031620553,NA,NA
77375,Harris County,TX,NA,28.695652173913043,NA
77504,Harris County,TX,70.35573122529645,NA,NA
77545,Fort Bend County,TX,NA,74.78260869565217,NA
77583,Brazoria County,TX,42.68774703557312,NA,NA
77662,Orange County,TX,NA,NA,58.03108808290155
77905,Victoria County,TX,NA,NA,71.50259067357513
78028,Kerr County,TX,NA,NA,7.253886010362693
78040,Webb County,TX,NA,51.73913043478261,NA
78043,Webb County,TX,NA,52.17391304347826,NA
78052,Atascosa County,TX,NA,96.52173913043478,NA
78155,Guadalupe County,TX,12.25296442687747,NA,NA
78201,Bexar County,TX,NA,NA,46.1139896373057
78211,Bexar County,TX,NA,62.17391304347826,NA
78230,Bexar County,TX,NA,NA,96.89119170984456
78237,Bexar County,TX,NA,NA,55.44041450777202
78247,Bexar County,TX,38.3399209486166,NA,NA
78363,Kleberg County,TX,63.63636363636363,NA,NA
78501,Hidalgo County,TX,14.229249011857709,NA,NA
78539,Hidalgo County,TX,33.59683794466403,NA,NA
78542,Hidalgo County,TX,9.486166007905137,NA,NA
78602,Bastrop County,TX,69.56521739130434,NA,NA
78669,Travis County,TX,84.58498023715416,NA,NA
78717,Williamson County,TX,82.21343873517787,NA,NA
78839,Zavala County,TX,78.26086956521739,NA,NA
78852,Maverick County,TX,34.78260869565217,NA,NA
79404,Lubbock County,TX,50.59288537549407,NA,NA
79602,Taylor County,TX,45.45454545454545,NA,NA
79603,Taylor County,TX,NA,36.95652173913043,NA
79605,Taylor County,TX,NA,NA,23.83419689119171
79761,Ector County,TX,34.387351778656125,NA,NA
79849,El Paso County,TX,NA,98.26086956521739,NA
79907,El Paso County,TX,64.03162055335969,NA,NA
79925,El Paso County,TX,NA,78.26086956521739,NA
05404,Chittenden County,VT,88.93280632411067,NA,NA
20147,Loudoun County,VA,NA,NA,14.507772020725387
20148,Loudoun County,VA,30.039525691699602,NA,NA
20187,Fauquier County,VA,NA,NA,95.85492227979275
22180,Fairfax County,VA,NA,85.65217391304348,NA
22307,Fairfax County,VA,NA,NA,85.49222797927462
22309,Fairfax County,VA,NA,NA,66.32124352331607
22407,Spotsylvania County,VA,NA,NA,31.606217616580313
22630,Warren County,VA,NA,31.30434782608696,NA
22655,Frederick County,VA,NA,NA,78.23834196891191
23150,Henrico County,VA,62.845849802371546,NA,NA
23188,James City County,VA,NA,NA,1.5544041450777202
23235,Chesterfield County,VA,NA,63.47826086956522,NA
23451,Virginia Beach city,VA,67.19367588932806,NA,NA
23462,Virginia Beach city,VA,NA,25.65217391304348,NA
23707,Portsmouth city,VA,37.54940711462451,NA,NA
23803,Petersburg city,VA,NA,16.956521739130434,30.569948186528496
23901,Prince Edward County,VA,76.28458498023716,NA,NA
24171,Patrick County,VA,NA,80.43478260869566,NA
24340,Washington County,VA,75.8893280632411,NA,NA
24541,Danville city,VA,NA,NA,40.932642487046635
24605,Tazewell County,VA,NA,40,NA
98103,King County,WA,55.73122529644269,NA,NA
98233,Skagit County,WA,56.916996047430835,NA,NA
98311,Kitsap County,WA,NA,NA,61.13989637305699
98321,Pierce County,WA,NA,70.43478260869566,NA
98373,Pierce County,WA,NA,NA,76.68393782383419
98374,Pierce County,WA,31.620553359683797,NA,NA
98444,Pierce County,WA,NA,44.34782608695652,NA
98604,Clark County,WA,NA,NA,63.212435233160626
98682,Clark County,WA,NA,NA,75.64766839378238
98685,Clark County,WA,NA,NA,73.57512953367875
98926,Kittitas County,WA,NA,63.04347826086957,NA
98944,Yakima County,WA,NA,NA,64.76683937823834
99006,Spokane County,WA,NA,NA,96.37305699481865
99156,Pend Oreille County,WA,NA,NA,79.79274611398964
99205,Spokane County,WA,88.53754940711462,NA,NA
99223,Spokane County,WA,NA,75.65217391304347,NA
99324,Walla Walla County,WA,NA,NA,71.50259067357513
20020,District of Columbia,DC,NA,3.0434782608695654,NA
53066,Waukesha County,WI,21.73913043478261,NA,NA
53150,Waukesha County,WI,NA,71.73913043478261,NA
53218,Milwaukee County,WI,NA,NA,38.860103626943
53511,Rock County,WI,0.3952569169960474,NA,NA
53546,Rock County,WI,NA,24.347826086956523,NA
54952,Winnebago County,WI,NA,NA,60.10362694300518
82801,Sheridan County,WY,60.079051383399204,NA,NA
