ZipCode,county,state,Pediatric,Adult,Retirement,Geriatric
74578,Latimer County,OK,NA,94.80874316939891,NA,NA
74701,Bryan County,OK,58.778625954198475,NA,NA,NA
74728,McCurtain County,OK,NA,79.50819672131148,95.48022598870057,74.66666666666667
74743,Choctaw County,OK,NA,NA,87.00564971751412,71.33333333333334
74745,McCurtain County,OK,NA,NA,97.5517890772128,NA
74801,Pottawatomie County,OK,NA,45.3551912568306,NA,NA
74820,Pontotoc County,OK,NA,41.2568306010929,NA,NA
74851,Pottawatomie County,OK,NA,NA,70.80979284369114,NA
74948,Sequoyah County,OK,NA,68.5792349726776,77.96610169491525,NA
74955,Sequoyah County,OK,NA,64.75409836065575,NA,NA
74959,Le Flore County,OK,NA,NA,84.7457627118644,NA
74960,Adair County,OK,NA,34.42622950819672,86.4406779661017,NA
74966,Le Flore County,OK,NA,99.72677595628416,NA,NA
97060,Multnomah County,OR,NA,49.72677595628415,NA,NA
97070,Clackamas County,OR,NA,68.0327868852459,NA,NA
97123,Washington County,OR,NA,24.863387978142075,NA,NA
97209,Multnomah County,OR,NA,NA,63.2768361581921,NA
97219,Multnomah County,OR,NA,NA,NA,52.666666666666664
97221,Multnomah County,OR,NA,NA,NA,87
97232,Multnomah County,OR,NA,NA,NA,73.33333333333333
97239,Multnomah County,OR,NA,NA,NA,56.333333333333336
97394,Lincoln County,OR,NA,NA,76.8361581920904,NA
97470,Douglas County,OR,NA,NA,28.436911487758948,NA
15226,Allegheny County,PA,NA,NA,NA,33.33333333333333
15320,Greene County,PA,NA,75.68306010928961,NA,NA
15601,Westmoreland County,PA,NA,NA,2.824858757062147,NA
15825,Jefferson County,PA,NA,NA,48.21092278719397,NA
16830,Clearfield County,PA,NA,NA,33.14500941619586,NA
17020,Perry County,PA,NA,NA,90.96045197740112,NA
17036,Dauphin County,PA,NA,28.96174863387978,15.630885122410545,21.666666666666668
17042,Lebanon County,PA,NA,NA,8.662900188323917,NA
17044,Mifflin County,PA,NA,NA,10.546139359698682,NA
17055,Cumberland County,PA,NA,NA,NA,9
17078,Lebanon County,PA,NA,NA,14.689265536723164,28.333333333333332
17111,Dauphin County,PA,NA,NA,56.685499058380415,NA
17815,Columbia County,PA,NA,NA,14.124293785310735,NA
17821,Montour County,PA,NA,32.78688524590164,17.702448210922785,4
17847,Northumberland County,PA,NA,NA,NA,49.333333333333336
17866,Northumberland County,PA,64.12213740458014,NA,NA,NA
17870,Snyder County,PA,NA,55.19125683060109,NA,35.333333333333336
17948,Schuylkill County,PA,NA,89.07103825136612,NA,NA
17963,Schuylkill County,PA,NA,NA,NA,82.66666666666667
18704,Luzerne County,PA,NA,20.76502732240437,NA,9.333333333333334
18706,Luzerne County,PA,NA,NA,38.983050847457626,NA
18940,Bucks County,PA,NA,NA,NA,45.666666666666664
19030,Bucks County,PA,NA,79.23497267759562,NA,NA
19061,Delaware County,PA,NA,NA,42.3728813559322,NA
19073,Delaware County,PA,NA,NA,NA,15
19103,Philadelphia County,PA,NA,NA,NA,20.333333333333332
19130,Philadelphia County,PA,NA,NA,38.79472693032015,NA
19142,Philadelphia County,PA,NA,17.21311475409836,NA,NA
19143,Philadelphia County,PA,NA,NA,2.4482109227871938,NA
19144,Philadelphia County,PA,NA,NA,13.370998116760829,NA
19147,Philadelphia County,PA,NA,NA,NA,49.666666666666664
19380,Chester County,PA,NA,NA,NA,5.666666666666666
19422,Montgomery County,PA,NA,NA,71.75141242937853,NA
19426,Montgomery County,PA,NA,43.169398907103826,NA,NA
19508,Berks County,PA,NA,NA,45.5743879472693,NA
02874,Washington County,RI,NA,NA,NA,94
02893,Kent County,RI,NA,NA,60.451977401129945,NA
02904,Providence County,RI,NA,NA,21.84557438794727,NA
29306,Spartanburg County,SC,NA,NA,69.49152542372882,NA
29341,Cherokee County,SC,NA,78.68852459016394,NA,70.66666666666667
29403,Charleston County,SC,NA,77.04918032786885,NA,NA
29406,Charleston County,SC,26.33587786259542,NA,NA,NA
29407,Charleston County,SC,NA,47.26775956284153,NA,NA
29464,Charleston County,SC,NA,NA,26.17702448210923,NA
29485,Dorchester County,SC,NA,NA,34.463276836158194,NA
29492,Berkeley County,SC,NA,88.25136612021858,NA,NA
29566,Horry County,SC,NA,NA,52.730696798493405,NA
57005,Minnehaha County,SD,NA,83.33333333333334,NA,NA
57006,Brookings County,SD,NA,NA,NA,66.33333333333333
57104,Minnehaha County,SD,NA,NA,37.28813559322034,14.333333333333334
57105,Minnehaha County,SD,NA,NA,15.254237288135593,8.333333333333332
57108,Lincoln County,SD,NA,NA,57.6271186440678,NA
57110,Minnehaha County,SD,NA,NA,29.566854990583803,NA
57262,Roberts County,SD,76.7175572519084,NA,NA,NA
57555,Todd County,SD,NA,NA,99.81167608286252,NA
57625,Dewey County,SD,66.41221374045801,NA,NA,NA
57701,Pennington County,SD,62.59541984732825,NA,20.15065913370998,NA
57702,Pennington County,SD,NA,64.20765027322405,NA,NA
57718,Meade County,SD,NA,NA,100,NA
57770,Shannon County,SD,21.755725190839694,NA,NA,NA
37030,Smith County,TN,NA,NA,94.16195856873823,NA
37042,Montgomery County,TN,NA,29.78142076502732,NA,NA
37174,Williamson County,TN,NA,NA,41.99623352165725,NA
37412,Hamilton County,TN,NA,NA,61.20527306967985,NA
38019,Tipton County,TN,NA,NA,52.54237288135594,NA
38260,Obion County,TN,NA,NA,96.98681732580037,NA
75134,Dallas County,TX,NA,NA,73.44632768361582,NA
75149,Dallas County,TX,23.282442748091604,NA,NA,NA
75169,Van Zandt County,TX,NA,NA,NA,65
75228,Dallas County,TX,37.02290076335878,NA,24.293785310734464,NA
75633,Panola County,TX,NA,NA,55.74387947269304,NA
75645,Upshur County,TX,NA,81.14754098360656,NA,NA
75701,Smith County,TX,NA,43.98907103825137,NA,NA
75752,Henderson County,TX,NA,NA,80.97928436911488,NA
75757,Smith County,TX,69.08396946564885,NA,45.76271186440678,NA
75771,Smith County,TX,NA,NA,32.7683615819209,NA
76002,Tarrant County,TX,NA,NA,64.40677966101694,NA
76248,Tarrant County,TX,NA,NA,NA,37.333333333333336
76513,Bell County,TX,NA,NA,2.0715630885122414,NA
76543,Bell County,TX,NA,36.33879781420765,NA,NA
76634,Bosque County,TX,NA,NA,NA,62
76655,McLennan County,TX,NA,NA,NA,79.66666666666666
76661,Falls County,TX,NA,NA,NA,92.33333333333333
76691,McLennan County,TX,NA,NA,NA,97.33333333333334
76705,McLennan County,TX,NA,21.311475409836063,NA,NA
76706,McLennan County,TX,NA,NA,NA,56.666666666666664
76710,McLennan County,TX,NA,NA,46.516007532956685,NA
76711,McLennan County,TX,NA,NA,NA,87.33333333333333
77003,Harris County,TX,NA,NA,NA,96.33333333333334
77004,Harris County,TX,NA,36.6120218579235,NA,NA
77009,Harris County,TX,NA,53.825136612021865,NA,NA
77021,Harris County,TX,NA,43.44262295081967,NA,NA
77022,Harris County,TX,NA,NA,54.99058380414312,NA
77026,Harris County,TX,NA,NA,56.49717514124294,NA
77032,Harris County,TX,NA,82.78688524590164,NA,NA
77033,Harris County,TX,NA,60.38251366120219,22.033898305084744,NA
77051,Harris County,TX,NA,NA,58.94538606403014,NA
77053,Fort Bend County,TX,NA,NA,58.00376647834275,NA
77089,Harris County,TX,42.36641221374045,NA,NA,NA
77090,Harris County,TX,NA,NA,58.00376647834275,NA
77092,Harris County,TX,69.08396946564885,NA,NA,NA
77093,Harris County,TX,38.16793893129771,NA,NA,NA
77521,Harris County,TX,NA,NA,35.40489642184557,NA
77523,Chambers County,TX,NA,62.841530054644814,NA,NA
77568,Galveston County,TX,NA,NA,NA,55.666666666666664
77587,Harris County,TX,NA,80.87431693989072,NA,NA
77632,Orange County,TX,NA,NA,NA,73.66666666666667
77640,Jefferson County,TX,NA,NA,65.34839924670433,NA
77802,Brazos County,TX,NA,NA,NA,36.333333333333336
78254,Bexar County,TX,NA,NA,73.82297551789078,NA
78504,Hidalgo County,TX,NA,NA,48.39924670433145,NA
78521,Cameron County,TX,NA,NA,20.903954802259886,NA
78574,Hidalgo County,TX,NA,NA,NA,38
78611,Burnet County,TX,NA,NA,62.90018832391714,NA
78633,Williamson County,TX,NA,NA,2.2598870056497176,0
78664,Williamson County,TX,NA,NA,NA,57.666666666666664
84054,Davis County,UT,NA,NA,NA,83.33333333333334
84065,Salt Lake County,UT,NA,NA,NA,88
84074,Tooele County,UT,93.51145038167938,NA,NA,NA
84078,Uintah County,UT,NA,20.21857923497268,NA,NA
84081,Salt Lake County,UT,NA,NA,59.133709981167605,NA
84092,Salt Lake County,UT,NA,NA,89.26553672316385,NA
84095,Salt Lake County,UT,NA,NA,79.47269303201506,38.333333333333336
84096,Salt Lake County,UT,NA,NA,62.14689265536724,NA
84098,Summit County,UT,NA,NA,NA,80
84103,Salt Lake County,UT,NA,71.03825136612022,NA,NA
84104,Salt Lake County,UT,NA,NA,90.3954802259887,NA
84105,Salt Lake County,UT,NA,NA,67.2316384180791,NA
84107,Salt Lake County,UT,NA,NA,47.64595103578154,NA
84108,Salt Lake County,UT,NA,NA,NA,70.33333333333334
84109,Salt Lake County,UT,NA,NA,54.80225988700565,NA
84119,Salt Lake County,UT,NA,75.95628415300546,NA,NA
84120,Salt Lake County,UT,NA,40.16393442622951,NA,NA
84128,Salt Lake County,UT,NA,NA,69.6798493408663,NA
84701,Sevier County,UT,NA,NA,96.61016949152543,NA
05001,Windsor County,VT,NA,NA,86.06403013182674,NA
05060,Orange County,VT,NA,NA,NA,89.33333333333333
05089,Windsor County,VT,NA,NA,92.8436911487759,NA
05091,Windsor County,VT,NA,NA,NA,94.66666666666667
05401,Chittenden County,VT,NA,NA,50.282485875706215,NA
05408,Chittenden County,VT,NA,NA,NA,76.66666666666667
05452,Chittenden County,VT,NA,NA,NA,41.333333333333336
05495,Chittenden County,VT,NA,NA,65.72504708097928,NA
05672,Lamoille County,VT,NA,NA,95.66854990583803,NA
20121,Fairfax County,VA,NA,71.03825136612022,NA,NA
22206,Arlington County,VA,NA,NA,91.71374764595103,NA
22901,Albemarle County,VA,NA,NA,30.32015065913371,NA
22942,Louisa County,VA,NA,NA,71.939736346516,NA
22960,Orange County,VA,61.06870229007634,NA,NA,NA
23462,Virginia Beach city,VA,NA,23.770491803278688,NA,NA
23693,York County,VA,NA,NA,69.11487758945385,NA
24112,Henry County,VA,NA,NA,70.4331450094162,NA
24477,Augusta County,VA,NA,NA,NA,59.66666666666667
24540,Danville city,VA,NA,36.0655737704918,NA,NA
98004,King County,WA,93.89312977099237,NA,NA,NA
98022,King County,WA,NA,NA,26.55367231638418,NA
98031,King County,WA,69.08396946564885,NA,NA,NA
98036,Snohomish County,WA,NA,NA,43.12617702448211,NA
98058,King County,WA,NA,NA,25.423728813559322,NA
98144,King County,WA,NA,NA,NA,53.666666666666664
98146,King County,WA,NA,NA,35.59322033898305,NA
98155,King County,WA,NA,NA,NA,36.666666666666664
98204,Snohomish County,WA,NA,NA,51.03578154425612,NA
98225,Whatcom County,WA,NA,60.65573770491803,NA,NA
98233,Skagit County,WA,NA,NA,55.55555555555556,NA
98257,Skagit County,WA,NA,NA,87.00564971751412,NA
98275,Snohomish County,WA,NA,74.86338797814209,NA,NA
98282,Island County,WA,NA,NA,43.69114877589454,NA
98466,Pierce County,WA,NA,67.4863387978142,NA,NA
98584,Mason County,WA,NA,NA,23.163841807909606,NA
98682,Clark County,WA,NA,NA,NA,31.333333333333336
98801,Chelan County,WA,80.1526717557252,87.1584699453552,70.99811676082862,72.66666666666667
98802,Douglas County,WA,91.98473282442748,79.78142076502732,32.015065913371,NA
98815,Chelan County,WA,95.41984732824427,NA,95.29190207156309,NA
98816,Chelan County,WA,99.61832061068702,NA,77.5894538606403,NA
98826,Chelan County,WA,99.23664122137404,NA,NA,NA
25064,Kanawha County,WV,NA,NA,NA,78
25177,Kanawha County,WV,NA,NA,NA,15
25271,Jackson County,WV,NA,NA,NA,58.666666666666664
25504,Cabell County,WV,NA,NA,NA,69
25541,Cabell County,WV,NA,72.1311475409836,NA,NA
25705,Cabell County,WV,NA,NA,24.670433145009415,NA
25951,Summers County,WV,NA,NA,NA,71
26354,Taylor County,WV,NA,NA,NA,44.666666666666664
26416,Barbour County,WV,NA,NA,NA,81
26452,Lewis County,WV,NA,NA,34.65160075329567,NA
26501,Monongalia County,WV,NA,NA,32.20338983050847,NA
26554,Marion County,WV,NA,7.103825136612022,NA,NA
53005,Waukesha County,WI,NA,NA,NA,43.333333333333336
53066,Waukesha County,WI,NA,48.08743169398907,NA,NA
53089,Waukesha County,WI,96.94656488549617,NA,NA,NA
53105,Racine County,WI,NA,19.94535519125683,NA,NA
53115,Walworth County,WI,NA,NA,NA,39.33333333333333
53142,Kenosha County,WI,NA,13.661202185792352,NA,NA
53144,Kenosha County,WI,NA,NA,NA,51.66666666666667
53151,Waukesha County,WI,NA,NA,23.728813559322035,NA
53202,Milwaukee County,WI,NA,NA,48.0225988700565,NA
53204,Milwaukee County,WI,NA,NA,40.11299435028249,NA
53208,Milwaukee County,WI,27.480916030534353,NA,NA,NA
53217,Milwaukee County,WI,NA,43.71584699453552,NA,NA
53218,Milwaukee County,WI,15.267175572519085,NA,NA,NA
53223,Milwaukee County,WI,44.656488549618324,NA,NA,NA
53511,Rock County,WI,NA,23.497267759562842,NA,NA
53520,Green County,WI,NA,NA,91.33709981167608,NA
53528,Dane County,WI,NA,NA,86.81732580037664,NA
53538,Jefferson County,WI,NA,NA,NA,23.666666666666668
53546,Rock County,WI,NA,22.131147540983605,NA,NA
53548,Rock County,WI,NA,NA,28.625235404896422,NA
53549,Jefferson County,WI,NA,76.775956284153,NA,NA
53555,Columbia County,WI,NA,95.3551912568306,NA,NA
53562,Dane County,WI,NA,NA,NA,21
53563,Rock County,WI,NA,81.9672131147541,75.51789077212806,NA
53566,Green County,WI,NA,80.05464480874316,22.975517890772128,41
53575,Dane County,WI,NA,NA,71.56308851224105,NA
53589,Dane County,WI,88.54961832061069,77.8688524590164,NA,NA
53594,Jefferson County,WI,NA,NA,NA,91.33333333333333
53703,Dane County,WI,NA,NA,97.36346516007532,NA
53704,Dane County,WI,51.526717557251914,63.387978142076506,19.58568738229755,NA
53705,Dane County,WI,NA,59.2896174863388,49.34086629001883,NA
53711,Dane County,WI,53.43511450381679,70.76502732240438,NA,14.000000000000002
53714,Dane County,WI,94.27480916030534,NA,NA,NA
53717,Dane County,WI,NA,NA,60.64030131826742,NA
53718,Dane County,WI,NA,NA,95.10357815442562,NA
53719,Dane County,WI,NA,61.20218579234973,NA,NA
53821,Crawford County,WI,NA,83.87978142076503,93.97363465160076,NA
53925,Columbia County,WI,NA,NA,91.1487758945386,NA
54011,Pierce County,WI,NA,NA,87.57062146892656,97.66666666666667
54016,St. Croix County,WI,NA,53.278688524590166,NA,NA
54020,Polk County,WI,NA,78.14207650273224,NA,NA
54467,Portage County,WI,NA,NA,41.431261770244824,54.333333333333336
54601,La Crosse County,WI,38.54961832061068,75.13661202185791,72.31638418079096,32
54603,La Crosse County,WI,NA,59.83606557377049,76.45951035781545,76.33333333333333
54630,Trempealeau County,WI,NA,88.79781420765028,85.49905838041431,77.66666666666666
54636,La Crosse County,WI,NA,86.33879781420765,90.77212806026365,51.33333333333333
54650,La Crosse County,WI,NA,NA,60.263653483992464,73
54656,Monroe County,WI,NA,NA,NA,17.666666666666668
54660,Monroe County,WI,NA,NA,49.90583804143126,NA
54669,La Crosse County,WI,NA,NA,90.20715630885122,98.33333333333333
54703,Eau Claire County,WI,63.358778625954194,NA,NA,NA
54880,Douglas County,WI,NA,NA,61.016949152542374,29.333333333333332
54947,Winnebago County,WI,NA,98.90710382513662,NA,NA
